"_id","addr","credit_code","name","target_href","url"
"5c60fe170be1b82bec6917e5","深圳市福田区金田路皇岗商务中心1号楼606号","91440300061407613A","深圳港宏基资产管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300061407613A&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=85e0d5a7d03f4871aeaad9bcb04e4592"
"5c60fe240be1b82bec6917e6","深圳市福田区沙头街道深南大道6023号耀华创建大厦第29层2901-2906号","91440300087024629N","深圳市众投在线金融信息服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300087024629N&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=8b8fbfcd0d9946da86d1538bf5992d8c"
"5c60fe320be1b82bec6917e7","深圳市福田区滨河路5022号联合广场A座裙楼A302","91440300552109127Y","深圳市易付通金融信息技术有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300552109127Y&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=07951b769cc643d3af3d857710efe3be"
"5c60fe400be1b82bec6917e8","深圳市福田区中康路卓越城梅林中心广场1栋7楼705室","91440300398511117W","深圳优旺诺祥投资发展有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300398511117W&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=9ad51b16a7d94c4d82def3d0f7b8723a"
"5c60fe490be1b82bec6917e9","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳前海商务秘书有限公司）","91440300312038155A","深圳市天天贷金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300312038155A&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=4f4f1d29044a4902b7f368647b291ca1"
"5c60fe560be1b82bec6917ea","深圳市龙岗区布吉街道百鸽路百合酒店公寓D座32C一层","9144030008846188X0","深圳市车速贷投资担保有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030008846188X0&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=8d742bc915ac40799775e5f27a9aa8c6"
"5c60fe630be1b82bec6917eb","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","9144030030602585XM","深圳市前海普点电子商务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030030602585XM&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=c5326a09560443afadf94cbcf574335e"
"5c60fe6f0be1b82bec6917ec","深圳市宝安区西乡街道固戍地铁站A出口飞腾商务中心A区302","91440300398444938R","深圳富润互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300398444938R&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=dd472791e69c4c89b8322b4ed5598b98"
"5c60fe790be1b82bec6917ed","深圳市南山区粤海街道海德三道航天科技广场A座7层","914403000885341888","深圳市赢众通金融信息服务有限责任公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403000885341888&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=46f4c44ff91f4a59b04ec3a0b187f1fc"
"5c60fe840be1b82bec6917ee","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300305882657D","深圳市前海大象互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300305882657D&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=2a69414fde064b6e94b50ae353404b89"
"5c60fe8a0be1b82bec6917ef","深圳市罗湖区人民南路2010号发展中心大厦16楼1603室","91440300311841667H","深圳市腾辉世纪金融信息咨询有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300311841667H&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=274a2342d8e74427b8176a5581ba8cf5"
"5c60fe910be1b82bec6917f0","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300311700063A","深圳前海芝麻开门互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300311700063A&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=f3bfd0ed597045bd89f8e77d674d49a2"
"5c60fe9e0be1b82bec6917f1","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300088476619B","深圳融通华商金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300088476619B&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=12d1b49901da4f57961a0bafd37a7d19"
"5c60feab0be1b82bec6917f2","深圳市福田区香蜜湖街道竹子林联泰大厦九层","9144030008572287XC","深圳小微金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030008572287XC&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=018decad816d4a59b54a4a39179b1970"
"5c60feb90be1b82bec6917f3","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300305862488Q","深圳前海东鑫电子商务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300305862488Q&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=a1d20b69674c41958346f75fabbf876f"
"5c60fec80be1b82bec6917f4","深圳市罗湖区清水河街道玉龙新村A区63栋302","91440300088321932B","深圳市达通创投资有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300088321932B&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=aaefb85efe334378818688614af06a9b"
"5c60fed50be1b82bec6917f5","深圳市福田区大中华北门东座20楼12-16号","9144030008779608XF","深圳小金象金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030008779608XF&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=61f210dd65b948809f2b208e538a94be"
"5c60fee10be1b82bec6917f6","深圳市龙华新区龙华街道建设路华侨苑23幢别墅","91440300078982323E","深圳木兰汇投资有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300078982323E&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=3606282d5dd24e9393d19aa0cf4d29b6"
"5c60feee0be1b82bec6917f7","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","914403000942842697","深圳前海润吉投资管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403000942842697&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=68ebe3315d844d8eb478baff1c8f278d"
"5c60fefc0be1b82bec6917f8","深圳市龙岗区龙城街道龙岗中心城正中时代广场B座三楼310G","914403003119238733","深圳市深佰信投资发展有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003119238733&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=809c4e10456d4550afd5f9ccba598c55"
"5c60ff0a0be1b82bec6917f9","深圳市南山区粤海街道高新中四道31号研祥科技大厦10A","91440300311730406B","深圳八融互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300311730406B&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=9fe68cc5050547a9b6aeea4e3244b1e5"
"5c60ff160be1b82bec6917fa","深圳市前海深港合作区前湾一路鲤鱼门街一号前海深港合作区管理局综合办公楼A栋201室（入驻深圳市前海商务秘书有限公司）","91440300306157043Y","深圳市前海涵隆金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300306157043Y&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=147ba858f2e54d54855536f087138729"
"5c60ff1d0be1b82bec6917fb","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300305980679R","深圳利民网金融信息服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300305980679R&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=7c2e921a17ca4fa4a264adb43f83602c"
"5c60ff2b0be1b82bec6917fc","深圳市前海深港合作区前湾一路鲤鱼门街一号前海深港合作区管理局综合办公楼A栋201室（入驻深圳市前海商务秘书有限公司）","9144030039845946XD","深圳市前海商信互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030039845946XD&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=0d4d8585279b4f1ba7370d05f18701a1"
"5c60ff3a0be1b82bec6917fd","深圳市前海深港合作区临海大道59号海运中心主塔楼1001K","91440300311920437Y","深圳市前海钱帮主互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300311920437Y&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=58805d1c7e1b458c804836d10bee5e0e"
"5c60ff480be1b82bec6917fe","深圳市福田区车公庙财富广场A座13U室","9144030031196064XE","深圳市大福聚财投资咨询有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030031196064XE&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=c564c39f40294899b52514fda2aa39db"
"5c60ff550be1b82bec6917ff","深圳市前海深港合作区前湾一路63号前海企业公馆2栋C单元201","914403003119551542","深圳市前海中金互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003119551542&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=6df8420f829342b892794436884cf300"
"5c60ff630be1b82bec691800","深圳市宝安区宝华路与兴华路交汇处B402","91440300398443257R","深圳市银银贷电子商务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300398443257R&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=6b7d7497240a48e4aa99d35e584b1a15"
"5c60ff6e0be1b82bec691801","深圳市宝安区宝安中心区兴华路南侧滨海大厦B座0910","91440300312036133K","深圳市德冠嘉投资管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300312036133K&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=dad7eff2001f494881dda04df6df941f"
"5c60ff7b0be1b82bec691802","深圳市前海深港合作区临海大道59号海运中心主塔楼1103-2号","914403003061737211","深圳前海中广核富盈互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003061737211&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=5f1e2ad908844088b0bab6c05ca621ac"
"5c60ff890be1b82bec691803","深圳市福田区深南中路1002号新闻大厦2号楼409室","9144030008461253XN","深圳中桓融基金管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030008461253XN&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=6cbb22eb133b4e65ae69c70a76c93f20"
"5c60ff940be1b82bec691804","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300088388635L","深圳市前海公朗金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300088388635L&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=020a001a1fff4c6a8a5c40c6a270d124"
"5c60ffa30be1b82bec691805","深圳市南山区前海路0101号海湾商务公寓A-2311、2313-A、2313-B","914403007152646758","深圳市华金兆业资产管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403007152646758&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=a93131afa57c41bf962a3f2187745b82"
"5c60ffb10be1b82bec691806","深圳市罗湖区翠竹街道翠竹北路水贝工业区2栋第四层东边（六层通用厂房2栋第四层）","914403003984109222","深圳市珠宝贷互联网金融服务股份有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003984109222&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=df218de016eb4435beb5919a01270aac"
"5c60ffbe0be1b82bec691807","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300398434764D","深圳市宜贷通金融信息服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300398434764D&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=bb49036f803649ed9c59288d8d8329a5"
"5c60ffc90be1b82bec691808","深圳市坪山新区坪环社区黄沙坑村西一巷11号一楼","914403003117048495","深圳全家褔投资理财管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003117048495&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=bc31f7c13af1433792f3d1afc641ddf4"
"5c60ffd70be1b82bec691809","深圳市罗湖区东湖街道大望社区大望村新平大道1号服务大楼503","91440300306012936L","深圳市润信互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300306012936L&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=4e6d0cf9543345e2942903da0c39fe45"
"5c60ffe00be1b82bec69180a","深圳市龙岗区坂田街道五和大道和成世纪中心1803室","91440300398585159A","深圳市融易宝投资管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300398585159A&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=2f2a993a5e614d0ba8b6f0d81a13320e"
"5c60ffee0be1b82bec69180b","深圳市福田区深南中路国际文化大厦2601","91440300088488011N","深圳市增点投资有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300088488011N&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=45152351050d45d4b4860637e1bf5d92"
"5c60fffd0be1b82bec69180c","深圳市龙岗区横岗街道港信达横岗大厦1115","91440300311759401C","深圳市大佳创投投资有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300311759401C&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=abf26163d7e34854bcd3a94edcf16067"
"5c6100090be1b82bec69180d","深圳市福田区沙头街道车公庙天安创新科技广场B510A","914403005747554290","深圳市钱盒子金融信息服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403005747554290&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=dd037aaeb1a349709501b50fa08d3dbe"
"5c6100160be1b82bec69180e","深圳市福田区福田街道福华三路与金田路交汇处卓越世纪中心4号楼21层02","914403003059821133","深圳市亿钱贷电子商务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003059821133&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=bf60ee5596dd4a5da5184887fd6fb407"
"5c61001f0be1b82bec69180f","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300398522342T","深圳市基业资本信息咨询有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300398522342T&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=e586985c56bc460b9bc7df35a2cf25d4"
"5c61002d0be1b82bec691810","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","914403003116001428","深圳前海中诚在线资本管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003116001428&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=9fa6b0a8d77d41f5924f3193a199365d"
"5c61003b0be1b82bec691811","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300305882067C","深圳市腾邦创投有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300305882067C&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=8bfa6aa098954b4da45b9f26957be33b"
"5c6100490be1b82bec691812","深圳市福田区福田街道中心区福华三路168号国际商会中心2906","91440300305951763U","深圳汇银宝电子商务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300305951763U&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=04a12d28061c4ffa8292b6b0dd4c4d49"
"5c6100580be1b82bec691813","深圳市南山区西丽街道留仙洞中山园路1001号TCL国际E城F5栋-1B","914403000789964262","深圳刷宝科技有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403000789964262&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=004901539c2a4b71ba5881bbd0cb422d"
"5c6100610be1b82bec691814","深圳市南山区沙河街道沙河街2号金三角大厦825室","914403003350943877","深圳天玑汇富互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003350943877&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=4e0d99f06e224483a36857cee17c1ef3"
"5c61006e0be1b82bec691815","深圳市南山区南山街道科发路8号金融服务技术创新基地1栋4楼F1单元","914403003119904199","深圳市聚宝通投资管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=914403003119904199&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=b5daeab2d29a4a1daa214bbc4a401623"
"5c61007b0be1b82bec691816","深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）","91440300311657341R","深圳市前海银畅金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300311657341R&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=113ee323c2974109ad3e1fc853b685ed"
"5c61008a0be1b82bec691817","深圳市福田区燕南路63号家乐大厦6楼C611","91440300398491873R","深圳安融众乐投资管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300398491873R&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=20e2da172e854ec0a0337e4e8b74fda4"
"5c6100990be1b82bec691818","深圳市福田区新沙路新光大厦东座1102室","9144030030611254XQ","深圳市万晶聚投资管理有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030030611254XQ&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=519d186712b94ccb9d052bc8108e26a8"
"5c6100a50be1b82bec691819","深圳市罗湖区笋岗街道宝岗路269号大华大厦426室","91440300311773676J","深圳市力合世纪电子商务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300311773676J&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=cab625e78d734d87ac2cf4a52bd4d551"
"5c6100b20be1b82bec69181a","深圳市前海深港合作区临海大道59号海运中心主塔楼21楼2102H","91440300305998414A","深圳市汇联互联网金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300305998414A&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=c3dac9392f994a5cb2abceb01d05cc86"
"5c6100b90be1b82bec69181b","深圳市福田区福田街道金田路与福华路交汇处现代商务大厦2709A","91440300319735172T","深圳市创世佳鸿金融服务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=91440300319735172T&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=b9cbfb66f7914ba4aee9bc3946b95240"
"5c6100c60be1b82bec69181c","深圳市龙华新区人民路恒江大厦三楼303","9144030030586095XL","深圳永利财富电子商务有限公司","https://www.szcredit.org.cn/SZXYMBWSercives/WeiXinCXService.asmx/GetList?sNameKey=9144030030586095XL&DeptName=&EntType=&IndName=&DataTime=&idcode=ABcdef123321&secret=www.szcredit.org.cn","https://www.szcredit.org.cn/xy2.outside/gspt/newGSPTDetail3.aspx?ID=046845cd3ee04dc595a5e92da755bb9a"
